restaurant_name,avg_review_score,street,zip_code,city_name,type_of_cuisine,minimum_order_value,delivery_fee,pricyness,latitude,longitude,avg_delivery_time
Tasty Bistro,7.6,Rungestraße 14,10179,Berlin,"['pizza', 'pasta', 'salad']",10.00,,€,52.5122717,13.4182962,30–40 min
MarcAnns,8.8,Invalidenstraße 114,10115,Berlin,"['french', 'baguette', 'galette']",10.00,1.90Min.,€€,52.5306911,13.3842847,
Reisfreude,9.0,Brückenstraße 1c,10179,Berlin,"['european', 'risotto', 'salad']",10.00,1.90Min.,€,52.51191129999999,13.4171379,
FACTORY GIRL,8.8,Auguststraße 29c,10119,Berlin,"['breakfast', 'brunch', 'healthy']",,,€€,52.5272762,13.3987744,Takeaway
Van Long,8.4,Reinhardtstraße 8,10117,Berlin,"['vietnamese', 'asian', 'thai']",10.00,,€€,52.52379697423213,13.386434408597848,30–40 min
Restaurant Aposto,8.0,Monbijouplatz 12,10178,Berlin,"['italian', 'pasta', 'pizza']",10.00,,€€,52.52256,13.39942,50–60 min
Hayal Grill,9.2,Charlottenstraße 13,10969,Berlin,"['grill', 'hummus', 'turkish']",10.00,1.90Min.,€€,52.50701122999866,13.393112483191135,
St. Oberholz,8.4,Rosenthaler Str. 72a,10119,Berlin,"['coffee', 'icecoffee', 'cake']",10.00,1.90Min.,€€,52.52947318491223,13.401836958757409,
Creasian,7.6,Große Hamburger Straße 21,10115,Berlin,"['pho', 'salad', 'roll']",10.00,,€€,52.52424725298764,13.399283277399833,30–40 min
Rotes Kamel,8.6, Hannah-Arendt-Str. 4,10117,Berlin,"['grill', 'Arabic', 'hummus']",10.00,,€€,52.5140041,13.3811706,30–40 min
Yuna,9.2,Oranienburger Straße 22,10178,Berlin,"['cocktail', 'snacks', 'breakfast']",10.00,1.90Min.,€€,52.52435000000001,13.39617,
KAFFEEMITTE,9.0,Weinmeisterstraße 9a,10178,Berlin,"['breakfast', 'panini', 'spaghetti']",10.00,1.90Min.,€€,52.52521369999999,13.4061021,
Hopfingerbräu am Brandenburger Tor,,Ebertstraße 24,10117,Berlin,"['sausage', 'schnitzel', 'salad']",10.00,1.90Min.,€€,52.5172234,13.377556,
Eden - Vietnamese Restaurant,8.6,Rosenstraße 19,10178,Berlin,"['vietnamese', 'rice', 'bowl']",10.00,1.90Min.,€€,52.5216976,13.4049481,
Atame,9.2,Dircksenstraße 40,10178,Berlin,"['spanish', 'wine', 'cheese']",,,€€,52.52355832952749,13.40683685030174,Takeaway
Yada Yada Breakfast Club,9.0,Köpenicker Str. 93,10179,Berlin,"['breakfast', 'waffles', 'pancakes']",10.00,1.90Min.,€€,52.5118344,13.4134833,
Ming Dynastie Mitte,9.2,Brückenstrasse 6,10179,Berlin,"['asian', 'fried rice', 'rice']",10.00,,€€,52.5134234,13.4181172,30–40 min
Sons of Mana Mitte,8.6,Chausseestraße 19,10115,Berlin,"['poke', 'Hawaii', 'asian']",10.00,1.90Min.,€€,52.53019931058914,13.383765637415303,
Takumi'9 Sapporo,9.0,Chausseestraße 124,10115,Berlin,"['ramen', 'japanese', 'asian']",10.00,1.90Min.,€€,52.5290334,13.3846772,
Ryong,8.8,Torstraße 59,10119,Berlin,"['asian', 'bento', 'noodles']",10.00,,€€,52.52907725886125,13.40893395582038,30–40 min
Cafe Fleury,9.2,Weinbergsweg 20,10119,Berlin,"['french', 'baguette', 'homemade']",10.00,1.90Min.,€€,52.53117446073856,13.402212173018816,
"YADA YADA baked potatoes,salads...and more",9.0,Kommandantenstraße 71,10117,Berlin,"['bowl', 'salad', 'burrito']",10.00,1.90Min.,€€,52.5086018,13.4033065,
Pizza-Scheune,8.4,Rosa-Luxemburg-Straße 49 ,10178,Berlin,"['pizza', 'italian', 'vegetable']",10.00,1.90Min.,€€,52.5280443,13.4099983,
Fam. Dang,8.0,Torstraße 125,10119,Berlin,"['vietnamese', 'pho', 'asian']",10.00,,€€,52.52974381102301,13.400502548444754,45–55 min
Chopstix Mitte,9.0,Dircksenstraße 35,10178,Berlin,"['sushi', 'pho', 'asian']",10.00,,€€,52.5228184,13.4095516,50–60 min
Ferrarino Pizza,8.6,Garnisonkirchpl. 2   on top written SIESTA coffee and more!,10178,Berlin,"['pizza', 'italian', 'mediterranean']",10.00,,€€,52.52000659999999,13.404954,30–40 min
Nuovo Firenze,7.8,Invalidenstraße 6,10115,Berlin,"['pizza', 'pasta', 'fish']",10.00,1.90Min.,€€,52.5322276,13.3930809,
Djimalaya,9.0,Invalidenstraße 159,10115,Berlin,"['pita', 'israeli', 'Arabic']",10.00,1.90Min.,€€,52.5323523,13.3973485,
Hauptstadtburger,7.6,Leipziger Pl. 12,10117,Berlin,"['burger', 'fries', 'hamburger']",10.00,1.90Min.,€€,52.5102491,13.3799541,
GOOD BANK - Joachimstrasse,8.4,Joachimstrasse 17A,10119,Berlin,"['bowl', 'salad', 'healthy']",10.00,deliveryMin.,€€,52.527821,13.4004662,
Tiny's Pizza,8.2,Rosenthaler Straße 36,10178,Berlin,"['neapolitan pizza', 'pizza', 'italian']",10.00,,€€,52.52467990421904,13.40214651380219,50–60 min
Ristorante Bonfini,7.0,Chausseestraße 15,10115,Berlin,"['italian', 'mucha pizza', 'pasta']",10.00,,€€,52.5295285,13.3848003,30–40 min
VietBowl Mitte,,Zimmerstraße 69,10117,Berlin,"['vietnamese', 'pho', 'curry']",10.00,1.90Min.,€€,52.5080041,13.3928408,
Aitme ,,This is a virtual venue,10119,Berlin,"['mediterranean', 'bowl', 'lunch']",,,€€,52.5273961,13.3981992,Takeaway
Berliner Marcus Bräu,8.4,"Münzstraße 1-3,",10178,Berlin,"['german', 'Schnitzel', 'spaetzle']",10.00,1.90Min.,€€,52.523971877722374,13.409258666270404,
Good n Vegan Kreuzberg,9.0,This is a virtual venue,10963,Berlin,"['vegan', 'european', 'hamburger']",,,€€,52.5038107,13.3804042,Takeaway
Mövenpick Restaurant Berlin,7.4,Schöneberger Str. 3,10963,Berlin,"['bowl', 'european', 'vegetable']",10.00,1.90Min.,€€,52.5038107,13.3804042,
Weltwirtschaft am HKW,,John Foster Dulles Allee 10,10557,Berlin,"['european', 'pizza', 'german']",10.00,1.90Min.,€€,52.51928550268709,13.364887312045054,
Vino e Basilico,9.0,Tucholskystraße 18/20,10117,Berlin,"['italian', 'pasta', 'Mozzarella']",,,€€€,52.5252037,13.3932662,Takeaway
The Indique,7.8,Ziegelstraße 29,10117,Berlin,"['indian', 'contemporary', 'rice']",10.00,,€€€,52.52367950000001,13.3906793,50–60 min
Restaurant acht&dreissig,8.0,Oranienburger Str. 38,10117,Berlin,"['german', 'meat']",10.00,1.90Min.,€€€,52.5254649,13.391443,
Quchnia,8.0,Markgrafenstr. 35,10117,Berlin,"['european', 'pizza', 'bowl']",,,€€€,52.51279599999999,13.3937831,Takeaway
Listo Lounge,,Mohrenstraße 30,10117,Berlin,"['sandwich', 'steak', 'pasta']",10.00,1.90Min.,€€€,52.5121406,13.3928272,
Hayal Meyhane Mezze Bar,,Charlottenstraße 13,10969,Berlin,"['meze', 'turkish', 'oriental']",10.00,1.90Min.,€€€,52.50700379103972,13.393261459010299,
Marina Blu,7.8,Weinbergsweg 8A,10119,Berlin,"['antipasti', 'pasta', 'wine']",10.00,,€€€,52.531265510338706,13.40291421123817,30–40 min
Golden Fleece,8.8,Torstraße 69,10119,Berlin,"['Georgian', 'dumplings', 'salad']",10.00,,€€€,52.52939139999999,13.4076279,50–60 min
Restaurant Mittmann's,9.0,Rungestraße 11,10179,Berlin,"['european', 'german', 'traditional']",10.00,,€€,52.5123151,13.4167629,30–40 min
La Premiata ,8.4, Weinbergsweg 4,10119,Berlin,"['antipasti', 'pasta', 'panini']",10.00,1.90Min.,€€€,52.5307021,13.4023004,
Vedang - plant burger (Alexa),8.8,"Grunerstraße 20 Alexa Foodcourt, 2. OG",10179,Berlin,"['burger', 'vegan', 'fries']",,,€€€,52.51971747719034,13.415936597520494,30–40 min
Gaststätte Sophieneck,8.8,Große Hamburger Str. 37,10115,Berlin,"['european', 'german', 'sausage']",10.00,,€€€,52.52640873826283,13.398569722683622,30–40 min
Torbar,,Torstraße 183,10115,Berlin,"['fine-dining', 'french', 'seafood']",10.00,1.90Min.,€€€€,52.52860156318629,13.3934536106567,
Rotisserie Weingrün,9.2,Gertraudenstraße 10-12,10178,Berlin,"['european', 'german', 'fine-dining']",10.00,1.90Min.,€€€€,52.512656238007025,13.402922865605953,
Don Sushi 15,8.4,Brückenstraße 15,10179,Berlin,"['sushi', 'Don', 'bowl']",10.00,1.90Min.,€€,52.5115758,13.4165275,
Yokozuna Sushi,8.8, Torstraße 41,10119,Berlin,"['Sashimi', 'roll', 'gyoza']",10.00,,€€€,52.52865349523008,13.411356136938425,30–40 min
At Home by ZENKICHI,9.6,Johannisstrasse 20,10117,Berlin,"['japanese', 'fine-dining', 'sushi']",,,€€€€,52.52471,13.38885,Takeaway
Pantry,10,Friedrichstraße 120,10117,Berlin,"['fine-dining', 'european', 'home cooking']",10.00,1.90Min.,€€€€,52.5265902,13.3868778,
CRACKBUNS,9.0,Auguststrasse 63,10117,Berlin,"['burger', 'sliders', 'fries']",10.00,,€,52.527203,13.3971057,30–40 min
Monsieur Vuong,8.8,Alte Schönhauser Str. 46,10119,Berlin,"['asian', 'pho', 'rice']",10.00,,€€,52.5266587656873,13.40794609384705,30–40 min
Umami Prenzlauer Berg,8.8,Knaackstraße 16-18,10405,Berlin,"['asian', 'vietnamese', 'fish']",10.00,,€€,52.53461799999999,13.4197911,30–40 min
Kuchi Mitte,8.8,Gipsstraße 3,10119,Berlin,"['asian', 'japanese', 'sushi']",10.00,,€€,52.5271845,13.3993081,50–70 min
Kebap with attitude,8.2,Gipsstraße 2,10119,Berlin,"['kebab', 'bowl', 'turkish']",10.00,1.90Min.,€€,52.52724314420447,13.39913771682263,
Shiso Burger Mitte,8.4,Auguststrasse 29C,10119,Berlin,"['bap burgers and pastrami', 'hamburger', 'asian']",10.00,,€€,52.527281088490106,13.39881999755326,50–60 min
Noumi,9.2,Jägerstr. 35,10117,Berlin,"['vietnamese', 'noodles', 'fusion']",10.00,,€€,52.5143007,13.397416,30–40 min
Tommi's Burger Joint Mitte,7.6,Invalidenstrasse 160,10115,Berlin,"['burger', 'fries', 'milkshake']",10.00,,€€,52.53238289999999,13.3976359,30–40 min
Brammibal's Donuts - Potsdamer Platz,9.6,Alte Potsdamer Str. 11,10785,Berlin,"['dessert', 'donut', 'vegan']",10.00,,€,52.5080051,13.3738108,30–40 min
Burgermeister Potsdamer Platz,8.6,Potsdamer Platz 1 ,10785,Berlin,"['hamburger', 'burger', 'meat']",10.00,,€,52.50911563386791,13.374227434253475,30–40 min
Transit Mitte,8.8,Rosenthalerstraße 68,10119,Berlin,"['asian', 'tapas', 'fusion']",10.00,1.90Min.,€,52.52864513176107,13.402278299999999,
District Mot,8.2,Rosenthaler Str. 62,10119,Berlin,"['vietnamese', 'asian', 'street food']",10.00,,€,52.527961,13.4030479,30–40 min
Rosenburger,8.8,Brunnenstraße 196,10119,Berlin,"['burger', 'fries', 'hamburger']",10.00,,€,52.5300812,13.4006739,50–60 min
Soul Sushi Berlin-Mitte,8.8,Oranienburger Str. 52,10117,Berlin,"['sushi', 'japanese', 'rice']",10.00,,€,52.5259259,13.38825,30–40 min
Mr Imbiss Berlin,,Schützenstraße 2,10117, Berlin,[],10.00,,,52.508507041615765,13.390493204098583,30–40 min
Frittenwerk Berlin Friedrichstraße,8.6,Friedrichstraße 69,10117,Berlin,"['american', 'fries', 'potato']",10.00,,€,52.51263669999999,13.3896904,55–65 min
Chicken Buzz,8.8,Rosenthaler Str. 71,10119,Berlin,"['chicken', 'fusion', 'korean']",10.00,,€,52.5290313,13.4020603,30–40 min
BunUp Mitte,7.8,This is a virtual venue,10178,Berlin,"['vegan', 'burger', 'fries']",10.00,,€,52.5238316,13.3985704,30–40 min
Stay Green,9.4,Leipziger Str. 51,10117,Berlin,"['bowl', 'smoothie', 'pasta']",10.00,1.90Min.,€,52.5107206,13.4016645,
La Gino,8.0,Rudi-Dutschke-Straße 20,10969,Berlin,"['italian', 'pizza', 'salad']",10.00,,€,52.50697564217489,13.392174971759124,30–40 min
Curry Mitte,9.0,Torstraße 122 ,10119,Berlin,"['currywurst', 'sausage', 'german']",10.00,,€,52.529479491640664,13.401082658763467,30–40 min
NORDSEE - Berlin Spandauer Straße,8.2,Spandauer Str. 4,10178,Berlin,"['fish', 'burger', 'pasta']",10.00,,€,52.52070579999999,13.4046972,30–40 min
Q Burger Mitte,8.4,Zimmerstraße 68,10117,Berlin,"['burger', 'hamburger', 'fries']",10.00,,€,52.508031841694375,13.393314303705525,30–40 min
Van Anh Quan,,Brunnenstrasse 182,10119,Berlin,"['vietnamese', 'sushi', 'rice']",10.00,,€,52.5315687,13.3993977,30–40 min
Espresso House Friedrichstraße,7.6,Friedrichstraße 125,10117,Berlin,"['sandwich', 'bakery', 'cake']",10.00,1.90Min.,€,52.5258858,13.3868659,
Fresh's,7.8,This is a virtual venue,10178,Berlin,"['bowl', 'wrap', 'salad']",10.00,,€,52.5238316,13.3985704,30–40 min
beets&roots Grosse Hamburger Str.,8.4,Große Hamburger Str. 38,10115,Berlin,"['bowl', 'salad', 'wrap']",10.00,,€€,52.526624245310536,13.398531103669365,30–40 min
Army Food,,Mauerstraße 1,10117,Berlin,"['soup', 'salad', 'russian']",10.00,1.90Min.,€,52.510943,13.3870163,
Berlin Currys,7.8,Karl-Liebknecht-Str. 13,10178,Berlin,"['currywurst', 'fries', 'chicken nuggets']",10.00,,€,52.5223087920727,13.40833332740671,30–40 min
Chen Che,8.0,Rosenthaler Str. 62,10119,Berlin,"['vietnamese', 'street food', 'noodles']",10.00,,€,52.527961,13.4030479,30–40 min
Mizu Ramen,8.8,Friedrichstraße 115,10117,Berlin,"['ramen', 'japanese', 'gyoza']",10.00,,€€,52.5268053,13.3874491,30–40 min
Sons of Mana x Royals & Rice,9.0,Friedrichstraße 67,10117,Berlin,"['bowl', 'pokebowl', 'vietnamese']",10.00,,€€,52.51261539999999,13.3905721,55–65 min
Yumcha Heroes,9.0,Weinbergsweg 8,10119,Berlin,"['dumplings', 'chinese', 'asian']",10.00,,€€,52.53116037652719,13.402767995750356,30–40 min
PHO Noodlebar Mitte,8.2,Linienstraße 134,10115,Berlin,"['vietnamese', 'pho', 'soup']",10.00,,€€,52.52645771339539,13.387788991402266,30–40 min
Momotaro Tavern,8.6,Panoramastraße 1A,10178,Berlin,"['asian', 'burger', 'fusion']",10.00,,€,52.52119813848951,13.409617039645097,30–40 min
Steel Vintage Bikes Café Auguststr.,9.0,Auguststraße 91,10117,Berlin,"['breakfast', 'café', 'coffee']",10.00,1.90Min.,€,52.52602558141521,13.390530028241967,
Dunkin’ Donuts Friedrichsstraße,,Bhf. Friedrichstr Bahnhof Friedrichstraße, 1011,  Berlin,"['Dessert', 'Doughnut', 'donut']",10.00,,€€,52.52052444659835,13.386710500133292,30–40 min
MA'LOA Poke Bowl Oberwallstr.,8.8,Oberwallstraße 9,10117,Berlin,"['Hawaii', 'poke', 'pokebowl']",10.00,1.90Min.,€€,52.5134504,13.396947,
Pizza Point Zimmerstr.,8.2,Zimmerstraße 10,10969,Berlin,"['pizza', 'pasta', 'salad']",10.00,,€,52.5073228,13.3878867,30–40 min
Dolores - Mitte,8.8,Rosa – Luxemburg – Straße 7,10178,Berlin,"['burrito', 'mexican', 'tex-mex']",10.00,,€€,52.5237938,13.4091964,55–65 min
Sushi Point,,Grunerstraße 20,10179,Berlin,"['fish', 'sushi', 'ramen']",10.00,,€€,52.5200038,13.4152231,30–40 min
Hummus Company,8.0,Leipziger Platz 12,10117,Berlin,"['hummus', 'middle eastern', 'pita']",10.00,,€,52.5102491,13.3799541,50–60 min
Peking Ente Berlin,8.8,Voßstraße 1,10117,Berlin,"['chinese', 'asian', 'duck']",10.00,,€€,52.5115276,13.3828073,30–40 min
Jinbu Sushi,8.4,Bertolt-Brecht-Platz 2,10117,Berlin,"['sushi', 'soup', 'delicious']",10.00,,€€,52.52243060340517,13.386233377523823,30–40 min
Subway Behrenstrasse,7.8,Behrenstrasse 47,10117,Berlin,"['sandwich', 'chicken', 'wrap']",10.00,,€€,52.51580522932664,13.38987548836371,30–40 min
Sushi Miyabi Mitte,8.0,Georgenstraße 195,10117,Berlin,"['maki', 'roll', 'japanese']",10.00,,€€,52.52005035643261,13.39064903068943,30–40 min
Go!Fish - Spandauer Strasse,7.0,This is a virtual venue,10178,Berlin,"['fish', 'burger', 'salad']",10.00,1.90Min.,€,52.5206084,13.404795,
Frittenwerk Mall of Berlin,8.4,Leipziger Pl. 12,10117, Berlin,"['fries', 'fast food', 'bowl']",10.00,,€,52.5106200356328,13.379610784424187,55–65 min
Tacco Point,7.4,Zimmerstr. 19,10969,Berlin,"['mexican', 'taco', 'burrito']",10.00,,€,52.5075063,13.3895957,30–40 min
Cha - Natural Drinks,9.0,Brunnenstraße 173,10115,Berlin,"['bubble tea', 'tea', 'matcha']",10.00,,€,52.53288509999999,13.3984652,30–40 min
Global Tea,9.0,Max-Beer-Straße 13,10119,Berlin,"['bubble tea', 'tea', 'fruit']",10.00,,€,52.52554070000001,13.4080503,30–40 min
Esra,7.8,Rosa-Luxemburg-Straße 5,10178,Berlin,"['Arabic', 'falafel', 'shawarma']",10.00,,€,52.523637,13.409156,55–65 min
Haferkater Mitte,8.6,Friedrichstraße 141 / S-Bahnhof,10117,Berlin,"['porridge', 'breakfast', 'vegan']",10.00,1.90Min.,€€,52.5202894,13.3869776,
Café Journale ,7.8,Lindenstraße 37,10969,Berlin,"['pizza', 'pasta', 'focaccia']",10.00,,€,52.5068558,13.3984213,30–40 min
Campus Suite - Food Factory Cube,8.8,Washingtonplatz 3,10557,Berlin,"['pasta', 'bagel', 'salad']",10.00,1.90Min.,€,52.5236065,13.3691979,
Asman,8.4,Ackerstraße 20,10115,Berlin,"['indian', 'curry']",10.00,,€,52.53156796761646,13.396621933730021,30–40 min
Little Green Rabbit Unter den Linden,8.2,Unter den Linden 21,10117,Berlin,"['salad', 'soup', 'healthy']",10.00,1.90Min.,€€,52.5166207,13.3897757,
Effe & Gold,,Washingtonplatz 3,10557,Berlin,"['burger', 'fries', 'salad']",10.00,,€,52.5236065,13.3691979,60–70 min
Ristorante Bella Vita,7.6,Mittelstraße 62,10117,Berlin,"['pizza', 'pasta', 'italian']",10.00,,€€,52.5179452,13.389358,55–65 min
Five Guys Mitte,7.8,Alexanderpl. 2,10178,Berlin,"['burger', 'hamburger', 'fries']",10.00,,€€,52.5205493482613,13.41422543051924,30–40 min
Jabe Sushi Bar,8.8,This is a virtual venue,10117,Berlin,"['asian', 'japanese', 'sushi']",,,€€,52.51261539999999,13.3905721,55–65 min
Co-Chu,8.8,"Invalidenstraße, 29",10115,Berlin,"['vietnamese', 'asian', 'curry']",10.00,,€€,52.5312198,13.3844848,50–60 min
Jabe Dine & Bar,8.8,Alte Schönhauser Str. 7,10119,Berlin,"['japanese', 'sushi', 'curry']",10.00,,€€,52.5274014094146,13.408137673016737,30–40 min
Shezan,8.6,Neue Roßstraße 13,10179,Berlin,"['indian', 'tandoori', 'chicken']",10.00,,€€,52.51217999072536,13.408207427139807,30–40 min
Ristorante Pizzeria Roma,8.4,Friedrichstraße 129,10117,Berlin,"['pasta', 'antipasti', 'italian']",,,€€,52.52504113280851,13.387145586434123,Takeaway
Five Rivers,8.8,Albrechtstraße 11,10117,Berlin,"['asian', 'sushi', 'summer rolls']",,,€€,52.5214627,13.3848372,Takeaway
Capvin,8.2,Weinbergsweg 24,10119,Berlin,"['neapolitan pizza', 'pizza', 'italian']",,,€€,52.53074110000001,13.401757,Takeaway
Alt-Berliner Gasthaus Julchen Hoppe,9.0,Rathausstraße 25,10178,Berlin,"['german', 'european', 'meat']",,,€€,52.51733607261106,13.404971896959795,
Cana Restaurant ,9.2,Neue Roßstraße 11,10179,Berlin,"['Arabic', 'meze', 'chicken']",,,€€,52.512489901723086,13.408856382209862,Takeaway
Pizzeria Marienkaefer,8.6,Marienstraße 18 ,10117,Berlin,"['pizza', 'pasta', 'salad']",,,€€,52.522317889043265,13.383895084656176,Takeaway
DALUMA,8.6,Weinbergsweg 3,10119,Berlin,"['bowl', 'healthy', 'smoothie']",,,€€,52.53050805139134,13.40215026441957,
Wildes Fraeulein,9.2,Hilda-Geiringer-Weg 6,10557,Berlin,"['Austrian', 'breakfast', 'Schnitzel']",,,€€,52.52675619999999,13.3723415,Takeaway
Hito Falafel,9.0,Chauseestraße 4,10115,Berlin,"['falafel', 'shawarma', 'Arabic']",,,€€,52.527779975720726,13.38692562524518,Takeaway
Chelany Mitte,8.6,Torstraße 221,10115,Berlin,"['curry', 'chicken', 'indian']",,,€€,52.5276532,13.38861,Takeaway
Goodtime,8.8,Hausvogteiplatz 11a ,10117,Berlin,"['thai', 'asian']",,,€€€,52.512719989573846,13.396920166606986,Takeaway
Choppaluna,9.0,Rudi-Dutschke-Str. 17,10969,Berlin,"['salad', 'bowl', 'wrap']",,,€€,52.5067797,13.3933877,Takeaway
Bombay,8.4,Friedrichstraße 106c,10117, Berlin,"['indian', 'butter chicken', 'curry']",,,€€,52.5232743,13.3884602,Takeaway
SMASH! Mitte,8.6,This is a virtual venue,10179,Berlin,"['hamburger', 'burger', 'meat']",,,€,52.5115059,13.4169483,Takeaway
CHICKEN POW ! Mitte,8.2,This is a virtual venue,10179,Berlin,"['fried chicken', 'burger', 'street food']",,,€,52.5115059,13.4169483,Takeaway
Machiavelli,8.4,Albrechtstr.13 Berlin,10117, Berlin,"['italian', 'european', 'pizza']",,,€€,52.52130280012305,13.385180090564926,Takeaway
Quy Nguyen Vegan Living ,8.8,Oranienburger Str. 7,10178,Berlin,"['vietnamese', 'vegan', 'curry']",,,€€,52.52374380000001,13.4004558,Takeaway
Besh,8.8,Brückenstraße 15,10179,Berlin,"['vegetarian', 'oriental', 'fresh']",,,€,52.511594911272894,13.416638899619757,Takeaway
Food Brother Mitte,8.0,Rosenthaler Straße 67,10119,Berlin,"['halal', 'fries', 'chicken']",,,€€,52.52856269999999,13.402465,Takeaway
HaiCoffee,8.6,Wallstraße 2,10179,Berlin,"['vietnamese', 'pho', 'japanese']",,,€€,52.5111832,13.4036668,Takeaway
momos - organic veggie dumplings,8.6,Chausseestr.2 ,10115,Berlin,"['vegetarian', 'vegan', 'dumplings']",,,€€,52.52756239232951,13.387084337435201,Takeaway
Breakfast Club by Quchnia,8.4,This is a virtual venue,10117,Berlin,"['pancakes', 'smoothie', 'bowl']",,,€€,52.51279599999999,13.3937831,
Royals & Rice,8.8,Torstraße 164,10115,Berlin,"['asian', 'bao', 'vietnamese']",,,€€€,52.5288602,13.3959879,Takeaway
Mogg,9.0,Auguststr. 11- 13,10117,Berlin,"['Pastrami', 'sandwich', 'meat']",,,€€,52.5264862,13.3944418,Takeaway
NamPan,8.8,Oranienburger Straße 66,10117,Berlin,"['sushi', 'Donburi', 'maki']",,,€€,52.52507150722472,13.391728193152892,Takeaway
mama trattoria,7.8,Pariser Platz 6a,10117,Berlin,"['italian', 'pasta', 'pizza']",,,€€,52.516929596762495,13.377739214551184,Takeaway
Spreegold Mitte,7.8,Rosa-Luxemburg-Straße 2,10178,Berlin,"['breakfast', 'burger', 'brunch']",,,€€,52.5231703,13.4092207,Takeaway
90°C Bubble Tea & Cafe,9.2,Novalisstraße 1,10115,Berlin,"['bubble tea', 'tea', 'drinks']",,,€€,52.52780391678912,13.389289793255063,Takeaway
Asia Gondel,8.8,Brückenstr 1-b,10179,Berlin,"['asian', 'soup', 'thai']",,,€,52.5116365,13.4171036,Takeaway
SIIO,,Spandauer Str. 3,10178,Berlin,"['chinese', 'dumplings', 'bubble tea']",,,€€,52.5200252,13.4037884,Takeaway
Yakoolza,8.6,Wilhelmstraße 87,10117,Berlin,"['sushi', 'asian', 'fish']",,,€€,52.513098105433734,13.381989088118447,Takeaway
Anand,8.0,Albrechtstraße 12,10117,Berlin,"['indian', 'tandoori', 'masala']",,,€€,52.5211654,13.384961,Takeaway
WILD & RAW,8.6,Weinbergsweg 5,10119,Berlin,"['healthy', 'poke', 'pokebowl']",,,€€,52.5307281,13.402446,Takeaway
FECHTNER Berlin,8.8,Torstraße 114,10119,Berlin,"['european', 'healthy', 'salad']",,,€€,52.529583,13.4025829,
Da Vinci Ristorante,7.6,Georgenstraße 192,10117,Berlin,"['pizza', 'italian', 'pasta']",,,€€,52.5201646,13.3913112,Takeaway
Italofritzen,7.4,Friedrichstraße 105,10117,Berlin,"['italian', 'pizza']",,,€€,52.5227282,13.3881445,Takeaway
Huong Que - Mitte,9.0,Weinbergsweg 27,10119,Berlin,"['vietnamese', 'asian', 'rice']",,,€€,52.530323271089586,13.401492579761001,Takeaway
Jigi Poke Mitte,8.8,Rosenthaler 69,10119,Berlin,"['bowl', 'poke', 'fresh']",,,€€,52.52875640803166,13.402202582625035,Takeaway
Saravanaa Bhavan Berlin,8.6,Potsdamer Platz 5,10785,Berlin,"['indian', 'vegetarian', 'vegan']",,,€€,52.510509,13.3761878,Takeaway
VietBowl Potsdamer Platz,8.6,Marlene-Dietrich-Platz 1,10785,Berlin,"['vietnamese', 'pho', 'curry']",,,€€,52.5070442,13.3720023,Takeaway
O'Tacos Berlin Spandauer Str.,7.4,This is a virtual venue,10178,Berlin,"['french', 'mexican', 'wrap']",,,€€,52.5206084,13.404795,Takeaway
Burger Vision Torstraße,8.4,Torstraße 128,10119,Berlin,"['burger', 'veggie burger', 'fries']",,,€€,52.5293856,13.4004516,Takeaway
Son Kitchen Foodtruck,8.6,Varian-Fry-Straße ,10785,Berlin,"['korean', 'street food', 'asian']",,,€€,52.5088036,13.3742494,Takeaway
Simela,8.6,Koppenplatz 1,10115,Berlin,"['pizza', 'salad', 'gluten free']",,,€€,52.5275297,13.3981443,Takeaway
Good Morning Vietnam,9.0,Alte Schönhauser Str. 60,10119,Berlin,"['asian', 'vietnamese']",,,€€,52.52839669999999,13.409406,Takeaway
Tuans Huette,9.0,Dircksenstraße 40,10178,Berlin,"['thai', 'sushi', 'asian']",,,€€,52.523608,13.4069478,Takeaway
Mundo,8.4,Zimmerstr. 19,10969,Berlin,"['tapas', 'Latin American', 'burger']",,,€€,52.5075063,13.3895957,Takeaway
Pinocchio Berlin,8.0,Alexanderplatz 2,10178,Berlin,"['italian', 'pizza']",,,€€,52.52082559999999,13.4144639,
Nihombashi,7.8,Weinbergsweg 4,10119,Berlin,"['ramen', 'japanese', 'salmon']",,,€€,52.5307021,13.4023004,
BURGERS BURGERS Mitte,8.6,Brückenstraße 1A,10179,Berlin,"['burger', 'fries', 'hamburger']",,,€€,52.51158751982628,13.416926842325902,Takeaway
Pockets,8.6,Torstraße 189,10115,Berlin,"['mediterranean', 'israeli', 'meze']",,,€€,52.52842494597571,13.392690086507711,Takeaway
MEATBALLERY,,Elisabeth-Schwarzhaupt-Platz 5,10115,Berlin,"['european', 'meatballs', 'pasta']",,,€€,52.5326499,13.3876973,
Indian Village,8.2,Dircksenstraße 94,10178,Berlin,"['curry', 'indian', 'rice']",,,€€,52.5181633,13.4153644,Takeaway
Eat Culture,8.6,Dircksenstraße 2,10178,Berlin,"['salad', 'fresh', 'smoothie']",,,€€,52.5216144,13.411286,
Namu Sushi,8.0,Oranienburger Str. 17,10178,Berlin,"['asian', 'sushi', 'japanese']",,,€€,52.5240721,13.3975879,Takeaway
Chef's,8.8,Weinbergsweg 5,10119,Berlin,"['pasta', 'salad', 'breakfast']",,,€€,52.5307281,13.402446,
Tiger Ramen,7.4,This is a virtual venue,10119,Berlin,"['ramen', 'asian', 'soup']",,,€€,52.5307021,13.4023004,
